codigo_imovel,endereco,bairro,tipo_imovel,area_total,quartos,banheiros,vagas_garagem,ano_construcao,preco
6031,"Rua B, 74",Bairro Novo,Apartamento,62.55,3,1,0,1952,327666.65
4466,"Rua C, 88",Bairro Novo,Sobrado,263.34,4,1,2,2019,786368.78
7667,"Rua A, 98",Vila,Apartamento,272.82,3,1,1,2000,982968.88
4318,"Rua B, 61",Centro,Casa,158.18,3,2,1,2002,291916.38
2427,"Rua B, 28",Vila,Casa,142.12,1,3,0,1998,817524.63
1281,"Rua C, 36",Bairro Novo,Casa,285.81,1,1,1,1973,225769.04
8496,"Rua A, 19",Vila,Casa,185.97,3,2,1,2011,935069.07
8610,"Rua B, 3",Bairro Novo,Casa,58.79,1,2,0,1982,147287.77
2437,"Rua C, 11",Centro,Apartamento,51.63,4,2,0,2019,684913.75
4742,"Rua A, 88",Bairro Novo,Apartamento,144.62,3,3,1,1968,502404.98
8311,"Rua A, 12",Vila,Casa,276.2,4,3,2,1983,911104.66
7845,"Rua B, 1",Centro,Sobrado,51.0,5,1,1,1972,315573.43
9585,"Rua B, 89",Vila,Apartamento,262.04,5,1,0,1962,316885.19
5078,"Rua B, 74",Vila,Sobrado,84.78,3,3,2,1966,637532.18
4914,"Rua B, 11",Bairro Novo,Sobrado,95.58,1,1,0,1992,571814.14
7146,"Rua B, 27",Vila,Sobrado,157.91,1,1,0,2020,278896.08
9015,"Rua A, 42",Vila,Sobrado,169.18,1,2,1,1970,283138.86
9516,"Rua C, 86",Vila,Apartamento,230.66,1,3,2,1978,172945.89
1383,"Rua B, 31",Vila,Sobrado,249.95,1,3,0,1977,915556.51
4282,"Rua B, 37",Vila,Sobrado,122.76,4,3,1,2002,267732.29
8296,"Rua C, 61",Bairro Novo,Apartamento,58.99,1,3,1,1962,763563.2
4509,"Rua B, 24",Bairro Novo,Sobrado,248.66,5,2,2,1951,619179.57
1098,"Rua C, 94",Centro,Casa,76.15,2,3,1,1956,530866.8
4665,"Rua B, 88",Centro,Apartamento,213.84,5,3,2,1960,170535.98
6456,"Rua B, 26",Centro,Sobrado,214.17,2,1,2,1976,389771.72
6969,"Rua C, 59",Bairro Novo,Apartamento,249.95,2,1,1,1954,333749.75
2063,"Rua A, 36",Vila,Sobrado,151.85,1,2,2,1956,503656.08
2166,"Rua C, 99",Centro,Sobrado,145.76,5,2,0,1969,409949.68
5709,"Rua C, 72",Centro,Casa,185.75,4,3,0,1967,492066.08
5636,"Rua A, 73",Centro,Sobrado,59.87,2,1,0,1960,497752.57
6625,"Rua A, 52",Centro,Casa,194.21,5,3,1,1984,587669.03
7368,"Rua A, 88",Vila,Apartamento,275.75,2,1,1,1979,396882.04
8480,"Rua C, 82",Vila,Sobrado,144.44,2,1,2,1992,611562.2
8562,"Rua B, 69",Centro,Sobrado,60.46,2,2,0,1960,917098.18
9343,"Rua C, 39",Vila,Casa,76.9,3,2,1,2011,486335.9
7997,"Rua C, 1",Centro,Casa,234.17,4,3,1,2012,871657.98
9309,"Rua B, 30",Vila,Apartamento,66.66,5,3,0,1968,698158.13
1137,"Rua A, 47",Bairro Novo,Sobrado,273.83,1,2,1,1968,704275.65
4221,"Rua A, 25",Vila,Casa,246.04,4,2,2,1980,561140.66
1339,"Rua B, 46",Centro,Apartamento,291.38,5,2,1,1968,770723.67
1680,"Rua C, 90",Centro,Casa,240.21,3,2,0,1963,267716.44
3646,"Rua C, 51",Bairro Novo,Apartamento,51.48,4,3,2,2005,721935.13
4208,"Rua A, 27",Bairro Novo,Sobrado,199.67,2,1,0,2007,469264.89
7359,"Rua C, 99",Centro,Casa,263.21,2,3,2,1993,375008.77
6628,"Rua B, 77",Bairro Novo,Apartamento,257.07,2,1,2,1986,474560.64
2319,"Rua A, 34",Bairro Novo,Casa,107.74,2,2,2,1970,423903.74
4862,"Rua C, 85",Vila,Sobrado,130.52,2,2,2,1966,384048.19
5801,"Rua A, 2",Centro,Sobrado,157.17,4,2,2,1963,288025.04
6530,"Rua A, 98",Vila,Sobrado,237.79,4,2,1,1956,751519.27
6869,"Rua A, 49",Centro,Apartamento,210.2,1,1,2,1999,214170.03
1564,"Rua B, 42",Centro,Apartamento,281.15,2,3,2,1973,767899.47
7649,"Rua C, 86",Vila,Sobrado,144.94,5,3,1,1969,493396.86
9353,"Rua B, 49",Centro,Casa,137.84,1,3,2,1971,837937.82
5554,"Rua B, 58",Centro,Casa,244.36,5,1,0,1981,608060.67
9590,"Rua A, 92",Vila,Apartamento,256.67,1,2,1,1961,895938.13
9605,"Rua C, 85",Bairro Novo,Apartamento,91.06,2,2,0,2015,922240.33
8397,"Rua B, 77",Vila,Apartamento,241.64,2,1,0,1950,202364.6
4718,"Rua B, 6",Bairro Novo,Sobrado,81.17,4,3,0,2020,771129.85
4608,"Rua A, 34",Bairro Novo,Casa,150.11,4,1,1,1995,945842.77
1259,"Rua A, 65",Bairro Novo,Sobrado,85.41,4,1,0,1959,391431.77
1249,"Rua B, 11",Bairro Novo,Apartamento,53.33,2,3,1,1995,826317.06
4894,"Rua B, 38",Vila,Sobrado,267.83,1,3,0,1963,529557.48
2573,"Rua B, 95",Vila,Casa,111.4,2,3,0,1996,596844.6
6281,"Rua B, 93",Vila,Apartamento,121.82,4,1,1,1994,177903.4
6494,"Rua A, 77",Centro,Casa,295.03,4,1,0,1974,913149.49
7362,"Rua A, 91",Centro,Apartamento,277.18,3,1,2,1956,815516.6
5726,"Rua A, 6",Centro,Casa,119.51,2,1,2,2014,678951.8
3502,"Rua A, 52",Centro,Apartamento,87.86,1,2,2,1998,841741.9
8129,"Rua A, 68",Centro,Casa,218.08,4,2,1,1991,456384.75
1088,"Rua C, 3",Bairro Novo,Apartamento,207.15,3,1,0,1987,247210.69
8660,"Rua A, 71",Centro,Apartamento,86.26,2,1,1,2013,787372.37
2159,"Rua B, 85",Vila,Sobrado,219.75,5,3,0,1969,172260.96
1106,"Rua A, 98",Vila,Casa,129.11,5,1,1,2020,456636.49
4975,"Rua A, 10",Bairro Novo,Sobrado,52.8,4,2,0,1975,418244.51
4306,"Rua C, 55",Vila,Apartamento,117.66,2,2,2,1981,448269.68
3056,"Rua C, 88",Bairro Novo,Sobrado,236.63,1,3,1,2019,671512.85
6366,"Rua B, 32",Centro,Casa,99.64,2,3,1,1976,232068.15
8562,"Rua B, 93",Vila,Casa,111.88,3,1,0,2012,361756.94
4583,"Rua B, 65",Vila,Apartamento,86.11,1,3,1,2000,796158.51
2405,"Rua C, 54",Bairro Novo,Sobrado,157.15,2,2,2,1998,517464.59
5609,"Rua C, 15",Bairro Novo,Apartamento,124.6,1,3,2,1975,142199.36
4232,"Rua C, 64",Centro,Apartamento,66.31,5,2,1,1977,175450.67
3806,"Rua B, 70",Centro,Apartamento,87.77,5,2,0,1954,430795.35
1177,"Rua C, 98",Vila,Sobrado,117.37,5,1,1,2017,450702.9
3378,"Rua A, 46",Vila,Apartamento,255.0,5,3,2,1992,837456.01
7087,"Rua C, 92",Centro,Casa,198.06,4,1,2,2013,177021.28
2611,"Rua C, 20",Vila,Apartamento,119.57,1,3,1,2011,975798.21
4965,"Rua B, 75",Centro,Casa,292.36,5,2,1,2014,903696.47
8460,"Rua A, 37",Bairro Novo,Sobrado,232.55,3,1,0,1999,155124.85
8460,"Rua A, 95",Centro,Apartamento,297.32,3,1,0,1984,469369.6
7333,"Rua B, 96",Vila,Sobrado,172.45,3,1,0,1972,226960.22
5383,"Rua A, 80",Bairro Novo,Sobrado,271.76,4,1,2,2015,251452.77
9399,"Rua C, 53",Bairro Novo,Casa,268.82,4,2,1,1952,841729.3
2096,"Rua C, 4",Vila,Sobrado,139.98,5,2,0,1956,499328.07
2905,"Rua C, 8",Centro,Apartamento,205.08,5,3,1,1956,415454.06
5037,"Rua B, 57",Centro,Casa,284.08,3,2,2,1988,139349.9
9168,"Rua C, 27",Centro,Apartamento,277.05,3,2,1,2005,699870.66
8672,"Rua C, 54",Bairro Novo,Sobrado,294.57,2,1,1,1973,787418.97
5629,"Rua B, 35",Centro,Apartamento,184.35,5,1,2,1974,458289.73
2483,"Rua A, 16",Vila,Apartamento,235.78,3,2,2,2016,620824.61
8163,"Rua C, 66",Vila,Sobrado,107.67,4,1,2,1972,494492.81
1441,"Rua A, 20",Bairro Novo,Sobrado,236.69,2,1,1,1983,759011.48
8150,"Rua A, 97",Bairro Novo,Apartamento,135.93,4,3,0,2011,184139.03
2433,"Rua A, 93",Bairro Novo,Sobrado,281.32,5,1,1,2010,934997.08
2703,"Rua B, 25",Bairro Novo,Sobrado,185.05,1,1,0,1964,184855.65
9978,"Rua A, 82",Vila,Sobrado,277.78,3,2,0,1964,207754.79
3766,"Rua B, 65",Centro,Casa,150.07,2,3,1,1960,122711.38
1865,"Rua A, 6",Bairro Novo,Apartamento,243.73,1,2,0,1979,803697.13
4933,"Rua C, 19",Bairro Novo,Apartamento,71.71,3,2,1,2017,810957.92
6557,"Rua A, 18",Bairro Novo,Casa,221.05,2,1,0,1993,702391.85
6993,"Rua C, 58",Vila,Apartamento,295.57,4,2,0,2019,524048.8
4202,"Rua C, 54",Centro,Casa,240.72,3,3,2,1969,417495.82
8300,"Rua A, 25",Vila,Sobrado,122.09,5,2,1,1974,534825.59
5359,"Rua C, 44",Centro,Casa,71.55,3,3,2,1982,732858.21
6378,"Rua A, 23",Bairro Novo,Apartamento,251.15,4,3,2,2005,651228.37
1368,"Rua A, 51",Bairro Novo,Apartamento,132.88,3,1,2,2015,443548.51
1825,"Rua C, 54",Centro,Casa,213.55,5,1,2,2009,866522.66
2624,"Rua C, 30",Bairro Novo,Apartamento,98.39,4,3,1,2011,125008.59
5180,"Rua B, 22",Bairro Novo,Casa,73.6,1,2,2,1959,626362.32
1476,"Rua C, 25",Centro,Casa,91.61,2,2,1,1954,250552.46
4146,"Rua A, 47",Bairro Novo,Casa,250.26,4,2,2,1993,177283.7
8334,"Rua A, 6",Centro,Casa,123.56,5,2,1,1973,466898.73
3173,"Rua A, 96",Vila,Sobrado,290.07,4,2,2,1960,727703.26
3511,"Rua A, 52",Centro,Casa,276.01,3,3,2,2006,534352.65
5750,"Rua B, 38",Bairro Novo,Sobrado,253.46,4,1,0,1959,692172.04
5134,"Rua A, 22",Centro,Sobrado,258.1,2,3,2,1969,621204.69
4854,"Rua B, 33",Vila,Casa,133.99,1,1,1,1965,586738.74
1224,"Rua B, 97",Vila,Sobrado,223.54,4,2,1,1956,519557.29
6599,"Rua C, 81",Vila,Sobrado,66.68,1,3,1,1970,530015.19
4003,"Rua C, 29",Bairro Novo,Apartamento,205.06,5,2,2,2013,531649.86
2272,"Rua A, 46",Bairro Novo,Apartamento,161.03,3,2,2,1955,297135.68
2026,"Rua C, 22",Vila,Apartamento,155.41,4,3,0,1970,556547.53
9634,"Rua A, 73",Bairro Novo,Casa,71.06,3,3,2,1978,622671.57
3977,"Rua C, 64",Bairro Novo,Sobrado,128.29,5,1,0,1978,728939.91
2184,"Rua A, 48",Centro,Casa,93.12,4,2,2,2007,218351.74
6761,"Rua A, 47",Bairro Novo,Apartamento,203.91,3,2,0,1957,554575.51
8305,"Rua C, 66",Bairro Novo,Sobrado,103.36,2,1,2,1957,136146.97
3860,"Rua A, 46",Vila,Casa,119.96,4,2,1,1981,869147.91
3648,"Rua A, 86",Centro,Casa,116.36,5,2,1,1972,574432.84
8909,"Rua A, 34",Centro,Apartamento,148.71,4,2,0,1967,219620.13
8713,"Rua A, 39",Centro,Casa,295.74,2,1,2,1971,273165.03
2606,"Rua B, 43",Bairro Novo,Sobrado,284.74,4,3,2,2011,377983.04
9837,"Rua C, 96",Bairro Novo,Casa,168.94,5,3,0,1985,474883.07
5475,"Rua C, 16",Bairro Novo,Sobrado,280.38,1,1,0,2002,893545.15
5028,"Rua B, 51",Centro,Apartamento,222.69,3,2,0,1968,810576.9
1995,"Rua A, 14",Bairro Novo,Apartamento,70.58,4,2,2,1955,810562.18
9003,"Rua B, 32",Vila,Casa,192.58,5,1,2,1951,294627.48
4861,"Rua B, 97",Bairro Novo,Apartamento,287.47,5,2,0,1950,758973.03
4284,"Rua B, 9",Centro,Casa,204.02,3,2,1,2003,305921.92
9661,"Rua B, 98",Centro,Casa,195.63,5,1,2,1987,234454.31
8050,"Rua A, 70",Centro,Sobrado,145.1,1,3,0,1963,663910.04
4796,"Rua B, 12",Vila,Sobrado,224.15,2,1,1,1979,967730.84
6582,"Rua C, 79",Vila,Sobrado,143.89,3,3,2,1972,317291.88
6441,"Rua C, 20",Bairro Novo,Apartamento,150.29,4,2,0,1971,395214.34
2837,"Rua B, 30",Centro,Apartamento,147.94,1,1,0,2016,239099.48
1537,"Rua A, 10",Vila,Apartamento,78.74,3,3,2,1951,107365.75
1211,"Rua A, 73",Centro,Apartamento,246.06,1,3,2,2018,197121.11
4674,"Rua C, 45",Vila,Casa,261.18,5,2,0,2007,333233.17
7985,"Rua C, 7",Bairro Novo,Casa,287.23,5,3,0,2013,870087.22
5570,"Rua C, 42",Centro,Apartamento,99.42,5,2,2,1950,280900.22
8713,"Rua C, 91",Vila,Sobrado,257.85,3,2,2,2017,527316.94
1565,"Rua C, 49",Vila,Sobrado,59.62,5,1,2,1962,631724.63
5710,"Rua A, 65",Vila,Sobrado,226.16,1,1,1,1974,327570.05
6770,"Rua C, 30",Bairro Novo,Sobrado,291.76,2,3,0,2014,792951.95
4958,"Rua C, 96",Centro,Apartamento,79.0,2,2,0,1972,705794.5
5358,"Rua B, 98",Bairro Novo,Casa,254.68,2,2,1,1995,711609.56
8358,"Rua B, 27",Centro,Apartamento,113.68,5,1,0,1957,304415.83
2054,"Rua C, 77",Centro,Casa,67.42,2,2,1,2003,316163.95
5857,"Rua A, 99",Vila,Casa,196.29,1,3,0,1967,708128.65
2229,"Rua B, 74",Bairro Novo,Apartamento,263.41,1,3,1,1973,774473.27
2011,"Rua A, 35",Vila,Sobrado,80.52,2,2,0,1962,733076.15
2756,"Rua A, 10",Vila,Casa,213.67,5,3,0,1995,836782.79
9412,"Rua C, 91",Vila,Sobrado,106.58,1,1,0,1958,243762.35
4469,"Rua A, 51",Vila,Casa,58.51,2,3,0,2004,881289.03
5180,"Rua C, 70",Centro,Sobrado,232.98,3,3,2,1992,255976.78
9823,"Rua A, 25",Centro,Apartamento,61.71,3,1,1,2016,801882.33
6196,"Rua A, 1",Bairro Novo,Casa,173.68,1,2,2,2016,369615.17
7925,"Rua B, 9",Vila,Casa,233.05,5,2,1,2020,436798.18
5448,"Rua A, 95",Centro,Casa,245.19,4,2,1,1955,567199.83
8478,"Rua C, 54",Vila,Apartamento,216.73,4,1,1,1964,237290.33
4548,"Rua C, 44",Centro,Sobrado,208.72,2,3,2,2001,214274.07
9270,"Rua C, 59",Centro,Sobrado,99.94,4,1,0,2019,809195.74
1011,"Rua C, 9",Vila,Sobrado,284.28,2,3,0,1972,367393.53
6107,"Rua B, 53",Centro,Sobrado,216.28,2,2,2,2014,348979.71
4878,"Rua C, 79",Bairro Novo,Casa,268.45,5,2,0,1953,365376.88
9780,"Rua B, 25",Bairro Novo,Sobrado,140.63,1,2,2,1981,837884.89
6203,"Rua B, 98",Bairro Novo,Sobrado,289.85,5,2,0,1991,961456.88
1773,"Rua C, 39",Vila,Sobrado,50.51,5,1,2,2016,784666.85
9840,"Rua C, 90",Centro,Apartamento,294.92,3,3,2,2013,602462.72
5952,"Rua A, 27",Centro,Sobrado,162.13,1,1,1,1960,335908.95
4340,"Rua B, 49",Vila,Casa,182.3,3,3,0,2007,692129.78
2862,"Rua A, 20",Bairro Novo,Casa,166.85,1,3,1,1968,441161.5
1358,"Rua A, 54",Vila,Casa,82.88,2,1,0,2001,564634.3
8195,"Rua A, 6",Bairro Novo,Sobrado,115.12,1,1,1,1954,348343.01
4293,"Rua A, 4",Vila,Sobrado,174.56,1,2,1,1976,255130.83
7277,"Rua B, 90",Centro,Casa,224.31,2,2,2,2008,736661.19
7721,"Rua A, 30",Centro,Apartamento,76.01,3,3,0,1995,202755.8
6244,"Rua C, 36",Bairro Novo,Apartamento,90.13,5,3,0,2008,736991.66
6206,"Rua B, 27",Bairro Novo,Apartamento,251.2,3,2,0,1979,604814.62
8173,"Rua C, 89",Vila,Apartamento,260.97,5,2,2,1951,923010.25
2709,"Rua C, 21",Bairro Novo,Sobrado,252.51,2,3,0,2012,975864.68
5059,"Rua B, 35",Vila,Apartamento,142.07,2,3,2,1990,651782.74
9999,"Rua B, 40",Bairro Novo,Sobrado,177.09,4,1,1,1989,870195.95
9934,"Rua B, 25",Vila,Sobrado,69.47,4,1,1,1979,201475.55
7647,"Rua C, 21",Vila,Apartamento,54.34,5,2,0,2019,538413.14
5108,"Rua C, 18",Centro,Sobrado,289.82,2,2,2,1951,403433.33
8351,"Rua A, 88",Bairro Novo,Apartamento,96.09,3,1,2,1979,471496.96
4465,"Rua C, 8",Centro,Casa,274.86,1,3,0,1993,620868.19
9448,"Rua A, 26",Centro,Casa,92.05,4,1,0,1964,668215.85
8097,"Rua C, 33",Bairro Novo,Sobrado,162.69,5,1,2,1976,842941.38
9792,"Rua A, 61",Centro,Casa,203.26,1,2,0,1962,642343.63
6754,"Rua B, 34",Centro,Casa,146.07,2,2,1,1969,936458.54
3885,"Rua A, 77",Bairro Novo,Apartamento,85.27,5,1,0,1995,611831.0
2284,"Rua C, 93",Centro,Sobrado,262.54,1,2,2,2010,915950.66
2494,"Rua A, 43",Bairro Novo,Sobrado,277.31,3,2,1,1980,191439.5
5318,"Rua B, 30",Centro,Apartamento,113.32,5,3,1,1989,370262.38
4791,"Rua A, 10",Vila,Apartamento,140.8,3,2,2,1997,660813.82
4931,"Rua B, 69",Centro,Sobrado,71.52,1,3,2,1994,111176.81
3187,"Rua B, 14",Bairro Novo,Sobrado,148.36,2,2,1,2017,326201.25
7823,"Rua A, 100",Vila,Casa,70.27,2,2,1,2014,398274.9
1091,"Rua C, 76",Bairro Novo,Apartamento,195.82,4,3,1,1974,737205.8
3222,"Rua A, 35",Bairro Novo,Apartamento,219.64,2,1,2,1995,195242.71
5004,"Rua A, 26",Vila,Sobrado,66.89,5,3,0,1972,454986.42
1376,"Rua A, 78",Vila,Casa,159.5,5,1,1,2007,573308.21
7033,"Rua C, 90",Vila,Casa,140.49,3,2,2,1996,658890.29
7954,"Rua A, 10",Centro,Apartamento,65.69,2,3,1,1972,226046.04
8692,"Rua C, 68",Vila,Sobrado,199.92,3,1,0,1987,920590.43
6225,"Rua C, 87",Bairro Novo,Apartamento,259.58,3,3,0,1961,216301.38
8608,"Rua C, 18",Bairro Novo,Apartamento,112.33,2,3,0,2009,779992.85
8740,"Rua A, 28",Centro,Casa,98.19,4,1,1,2003,835183.37
4168,"Rua B, 89",Vila,Sobrado,103.6,2,2,2,1990,466559.43
7884,"Rua C, 37",Centro,Sobrado,85.6,5,3,0,1958,515235.56
6944,"Rua B, 7",Bairro Novo,Apartamento,75.18,2,3,1,1964,610890.33
1288,"Rua C, 72",Centro,Casa,94.91,5,1,0,1982,400776.25
5113,"Rua C, 27",Bairro Novo,Apartamento,227.32,2,1,2,1988,155262.23
6119,"Rua B, 7",Vila,Casa,257.48,1,3,2,2010,272514.55
4357,"Rua C, 63",Bairro Novo,Sobrado,150.31,5,2,0,1955,203309.21
8556,"Rua C, 81",Centro,Sobrado,240.22,5,1,2,1987,118682.16
3753,"Rua B, 38",Vila,Casa,115.57,5,3,2,1985,869932.82
5782,"Rua C, 42",Vila,Apartamento,297.96,4,2,2,1970,376828.32
6376,"Rua A, 30",Vila,Casa,249.33,1,3,1,2005,683597.02
6197,"Rua A, 67",Bairro Novo,Casa,78.26,4,3,0,1952,956595.2
7845,"Rua C, 20",Centro,Apartamento,271.42,2,2,0,1981,204676.94
1611,"Rua C, 17",Centro,Casa,174.15,1,1,1,2018,331221.91
7619,"Rua C, 17",Centro,Sobrado,235.97,2,1,2,2018,232824.51
2455,"Rua B, 14",Bairro Novo,Casa,226.35,4,2,0,1973,401711.26
7402,"Rua B, 99",Bairro Novo,Casa,148.31,1,2,2,1958,758440.2
2538,"Rua B, 72",Bairro Novo,Sobrado,226.38,4,2,2,1970,855739.27
4562,"Rua B, 34",Vila,Sobrado,67.77,1,3,0,1978,228329.61
1888,"Rua B, 89",Vila,Sobrado,216.89,5,2,2,1955,684270.83
3488,"Rua C, 11",Bairro Novo,Sobrado,242.3,5,3,1,1986,151404.58
7156,"Rua A, 81",Centro,Casa,59.79,4,1,2,1984,389144.26
7417,"Rua C, 37",Bairro Novo,Apartamento,113.62,3,2,0,1950,471214.63
6108,"Rua A, 20",Centro,Sobrado,228.41,2,3,2,1950,687653.33
5153,"Rua C, 35",Bairro Novo,Apartamento,72.05,4,2,1,2010,794873.04
6200,"Rua A, 76",Bairro Novo,Casa,124.32,3,3,1,1971,737288.67
2091,"Rua C, 1",Vila,Apartamento,151.18,3,1,2,1985,110079.2
3921,"Rua B, 97",Vila,Casa,285.25,1,1,0,1956,943160.14
7872,"Rua C, 12",Centro,Casa,95.22,2,3,1,2013,939549.06
6075,"Rua A, 53",Vila,Apartamento,72.95,2,2,1,1974,396728.85
8776,"Rua A, 45",Vila,Apartamento,170.61,5,1,2,2014,885129.92
3171,"Rua C, 70",Vila,Apartamento,253.51,2,3,2,2013,414693.1
1598,"Rua A, 54",Bairro Novo,Casa,159.38,5,2,2,1973,293519.7
2281,"Rua C, 31",Centro,Casa,73.8,5,1,1,2014,384152.45
8635,"Rua C, 78",Vila,Casa,279.35,2,1,2,1968,762118.29
5617,"Rua C, 53",Vila,Casa,296.27,2,1,2,1987,353603.35
1569,"Rua B, 20",Centro,Apartamento,241.71,5,3,1,2018,585857.02
1133,"Rua A, 47",Vila,Casa,178.02,2,1,1,1974,997935.38
1165,"Rua C, 100",Bairro Novo,Sobrado,246.54,2,2,2,2011,978546.29
2076,"Rua B, 16",Bairro Novo,Casa,190.6,4,2,1,1994,367176.26
2166,"Rua C, 13",Centro,Casa,135.33,1,2,2,2017,105216.24
8115,"Rua C, 49",Centro,Casa,286.23,2,3,1,1994,497651.65
1964,"Rua C, 56",Vila,Sobrado,85.14,1,3,1,2011,903696.48
7107,"Rua C, 16",Centro,Casa,212.35,4,1,2,1983,496135.61
2998,"Rua C, 72",Centro,Sobrado,242.3,4,2,2,1990,757995.54
2553,"Rua C, 31",Bairro Novo,Apartamento,297.96,3,1,2,2011,954232.28
9199,"Rua A, 78",Centro,Casa,89.45,1,2,0,2006,325120.11
3785,"Rua C, 88",Vila,Sobrado,155.8,4,1,1,1968,753433.97
5213,"Rua C, 91",Centro,Sobrado,62.15,2,2,1,2003,956408.0
6626,"Rua C, 27",Bairro Novo,Sobrado,256.46,1,1,0,1995,169197.86
7992,"Rua C, 12",Bairro Novo,Sobrado,106.68,2,2,2,1988,838288.63
5847,"Rua C, 2",Vila,Casa,239.43,2,3,0,1972,380501.52
9288,"Rua C, 61",Bairro Novo,Casa,212.58,5,3,2,1966,174891.99
7026,"Rua A, 24",Centro,Sobrado,274.42,5,1,2,1972,933826.83
4770,"Rua A, 8",Vila,Apartamento,266.45,2,1,0,1983,162498.39
3455,"Rua C, 8",Bairro Novo,Casa,233.14,4,2,1,1969,844945.07
8711,"Rua C, 58",Bairro Novo,Apartamento,63.5,2,1,1,1979,781039.23
1074,"Rua C, 64",Centro,Casa,260.23,3,2,1,1973,596638.88
4567,"Rua A, 81",Vila,Sobrado,67.11,4,2,2,1991,757466.47
4852,"Rua A, 29",Vila,Sobrado,99.0,4,1,2,1997,924432.01
1274,"Rua A, 88",Bairro Novo,Sobrado,217.06,3,3,1,1950,705333.58
7413,"Rua C, 36",Centro,Apartamento,290.45,3,3,0,1974,119112.49
3794,"Rua B, 39",Vila,Sobrado,299.03,4,2,2,1969,538799.04
7551,"Rua C, 2",Centro,Apartamento,264.5,5,1,1,1979,409583.74
7006,"Rua C, 22",Bairro Novo,Apartamento,271.55,4,1,2,2004,530160.38
5278,"Rua B, 38",Vila,Casa,108.35,4,1,0,1994,600711.84
1236,"Rua C, 90",Vila,Sobrado,75.15,3,2,2,1978,787954.16
4923,"Rua A, 60",Bairro Novo,Apartamento,192.52,4,1,1,2016,169253.85
5752,"Rua B, 25",Bairro Novo,Sobrado,222.25,4,1,1,1993,845177.6
1994,"Rua A, 19",Vila,Casa,165.3,5,3,0,1985,793161.85
7822,"Rua B, 29",Vila,Apartamento,108.07,5,1,2,1964,954730.66
6510,"Rua B, 65",Vila,Casa,201.79,2,2,1,1985,387547.6
5238,"Rua B, 71",Bairro Novo,Casa,268.32,4,1,2,1984,861717.97
7460,"Rua B, 39",Centro,Apartamento,104.02,4,1,2,2020,288164.64
8660,"Rua C, 40",Vila,Sobrado,119.23,3,3,1,2001,127227.79
8638,"Rua B, 23",Centro,Apartamento,169.21,3,3,1,2004,834648.93
3784,"Rua B, 31",Bairro Novo,Casa,55.36,2,2,2,1951,392527.35
3585,"Rua B, 48",Bairro Novo,Sobrado,188.93,1,3,2,1968,288038.16
8485,"Rua B, 37",Centro,Casa,269.39,5,3,0,1996,794885.55
9145,"Rua C, 42",Centro,Casa,147.02,3,3,2,1977,277596.27
2562,"Rua B, 13",Vila,Casa,98.97,5,1,2,2016,551821.52
2700,"Rua C, 71",Centro,Sobrado,69.72,5,3,0,2001,269408.71
4975,"Rua B, 41",Bairro Novo,Sobrado,115.04,4,2,1,1960,835681.6
3819,"Rua B, 36",Centro,Apartamento,202.56,1,1,2,1956,354988.64
6897,"Rua C, 18",Bairro Novo,Apartamento,274.77,1,1,0,1962,989757.35
1725,"Rua C, 22",Bairro Novo,Casa,100.57,4,1,0,1970,540088.66
2654,"Rua B, 40",Vila,Casa,285.07,4,3,0,1975,431588.12
2087,"Rua C, 5",Vila,Casa,290.86,5,1,0,1996,650545.24
5730,"Rua B, 23",Bairro Novo,Casa,67.84,1,3,1,2016,836799.46
9787,"Rua B, 69",Vila,Sobrado,268.24,1,2,2,1972,112729.34
4589,"Rua C, 56",Centro,Apartamento,60.88,5,3,0,1958,152747.23
2468,"Rua C, 72",Centro,Apartamento,193.57,5,2,0,1988,203201.2
4460,"Rua B, 55",Vila,Casa,176.27,5,2,0,1976,365035.61
2425,"Rua A, 62",Vila,Casa,232.48,4,2,0,2009,726562.84
3332,"Rua C, 51",Bairro Novo,Casa,130.66,5,2,2,2008,378865.37
9692,"Rua C, 59",Bairro Novo,Sobrado,214.76,1,2,0,2014,904561.74
2364,"Rua A, 67",Bairro Novo,Apartamento,111.15,1,3,0,2013,903840.72
6503,"Rua A, 72",Centro,Apartamento,52.11,2,2,0,1969,585392.58
2730,"Rua C, 95",Centro,Sobrado,157.6,1,3,0,2004,615467.5
9685,"Rua C, 36",Bairro Novo,Sobrado,56.93,4,1,1,1957,565509.01
4388,"Rua A, 40",Vila,Casa,175.34,1,2,0,1986,720751.77
5940,"Rua A, 32",Centro,Sobrado,153.57,3,3,0,1958,142864.65
6442,"Rua A, 98",Centro,Apartamento,239.3,3,2,0,2000,818780.42
1975,"Rua B, 99",Centro,Apartamento,120.18,3,2,1,1975,618652.71
7456,"Rua B, 4",Vila,Casa,60.47,4,2,2,2008,202870.12
7962,"Rua B, 15",Centro,Casa,229.98,1,1,0,1957,540556.98
8666,"Rua C, 92",Centro,Sobrado,210.71,4,1,1,1978,317691.65
1000,"Rua B, 81",Centro,Apartamento,190.67,2,3,0,2012,893136.23
9667,"Rua A, 32",Centro,Apartamento,160.86,4,2,0,1955,586540.65
1209,"Rua B, 33",Vila,Sobrado,57.87,1,1,0,1989,543287.5
1110,"Rua A, 18",Bairro Novo,Apartamento,235.91,2,1,0,1957,459324.42
9816,"Rua B, 99",Bairro Novo,Casa,241.33,1,1,1,1994,755428.21
4323,"Rua C, 25",Centro,Apartamento,208.1,3,1,1,1975,943577.08
